6ZITG,2024-01-05 09:29:16.922418086,0,3,3,3,0,
6ZITG,2024-01-05 09:29:16.922885734,0,3,3,3,0,
6ZITG,2024-01-05 09:29:17.002759496,0,3,3,3,0,
6ZITG,2024-01-05 09:29:17.003644824,0,3,3,3,0,
6ZITG,2024-01-05 09:29:21.335310562,0,3,3,3,0,
6ZITG,2024-01-05 09:29:21.335885628,0,3,3,3,0,
6ZITG,2024-01-05 09:29:45.438483841,0,3,3,3,0,
6ZITG,2024-01-05 09:29:45.438700090,0,3,3,3,0,
6ZITG,2024-01-05 09:29:50.488551331,0,3,3,3,0,
6ZITG,2024-01-05 09:29:50.489062710,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.253445780,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.253502564,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.272893641,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.272955359,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.710671998,0,3,3,3,0,
6ZITG,2024-01-05 09:30:00.713170145,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.245066853,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.246738636,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.264363411,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.264481725,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.296687184,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.297770545,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.578575468,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.579637310,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.688377472,0,3,3,3,0,
6ZITG,2024-01-05 09:30:01.688406813,0,3,3,3,0,
6ZITG,2024-01-05 09:30:03.005425479,0,3,3,3,0,
6ZITG,2024-01-05 09:30:03.008195245,0,3,3,3,0,
6ZITG,2024-01-05 09:30:03.991952554,0,3,3,3,0,
6ZITG,2024-01-05 09:30:03.992060408,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.109621388,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.109722871,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.130627812,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.130642523,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.350490578,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.350779368,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.425885825,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.426764148,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.445951173,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.446552414,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.557766572,0,3,3,3,0,
6ZITG,2024-01-05 09:30:04.557839235,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.155377337,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.156077452,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.548659409,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.548745246,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.649348813,0,3,3,3,0,
6ZITG,2024-01-05 09:30:05.649580802,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.176796535,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.176805007,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.186145455,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.186218604,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.260883426,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.261116440,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.339018084,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.339183249,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.339775079,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.339809121,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.503093055,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.503166231,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.503589934,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.503597867,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.562471990,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.563428717,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.620442591,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.620464459,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.620527825,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.620543899,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.739529628,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.739543301,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.740177488,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.740235914,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.843943369,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.844055487,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.844627737,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.845006701,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.950546407,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.950617185,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.987451294,0,3,3,3,0,
6ZITG,2024-01-05 09:30:07.987515982,0,3,3,3,0,
6ZITG,2024-01-05 09:30:09.069808598,0,3,3,3,0,
6ZITG,2024-01-05 09:30:09.069822016,0,3,3,3,0,
6ZITG,2024-01-05 09:30:09.069891285,0,3,3,3,0,
6ZITG,2024-01-05 09:30:09.069981680,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.020502096,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.020516222,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.020817403,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.020904456,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.120917516,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.120941388,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.120949644,0,3,3,3,0,
6ZITG,2024-01-05 09:30:10.121055618,0,3,3,3,0,
6ZITG,2024-01-05 09:30:11.191304544,0,3,3,3,0,
6ZITG,2024-01-05 09:30:11.191375311,0,3,3,3,0,
6ZITG,2024-01-05 09:30:14.798550527,0,3,3,3,0,
6ZITG,2024-01-05 09:30:14.800960296,0,3,3,3,0,
6ZITG,2024-01-05 09:30:16.208029744,0,3,3,3,0,
6ZITG,2024-01-05 09:30:16.208256148,0,3,3,3,0,
6ZITG,2024-01-05 09:30:17.270389110,0,3,3,3,0,
6ZITG,2024-01-05 09:30:17.270477371,0,3,3,3,0,
6ZITG,2024-01-05 09:30:17.270753721,0,3,3,3,0,
6ZITG,2024-01-05 09:30:17.270807667,0,3,3,3,0,
6ZITG,2024-01-05 09:30:23.979241266,0,3,3,3,0,
6ZITG,2024-01-05 09:30:23.979905462,0,3,3,3,0,
6ZITG,2024-01-05 09:30:30.897793933,0,3,3,3,0,
6ZITG,2024-01-05 09:30:30.897990341,0,3,3,3,0,
6ZITG,2024-01-05 09:30:37.147151066,0,3,3,3,0,
6ZITG,2024-01-05 09:30:37.147773089,0,3,3,3,0,
6ZITG,2024-01-05 09:30:38.551229699,0,3,3,3,0,
6ZITG,2024-01-05 09:30:38.551994297,0,3,3,3,0,
6ZITG,2024-01-05 09:30:38.631328992,0,3,3,3,0,
6ZITG,2024-01-05 09:30:38.632208749,0,3,3,3,0,
6ZITG,2024-01-05 09:30:41.383407068,0,3,3,3,0,
6ZITG,2024-01-05 09:30:41.383843561,0,3,3,3,0,
6ZITG,2024-01-05 09:30:48.934335105,0,3,3,3,0,
6ZITG,2024-01-05 09:30:48.934380812,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.294840861,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.294926298,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.320633355,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.320757429,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.423610793,0,3,3,3,0,
6ZITG,2024-01-05 09:30:51.423729115,0,3,3,3,0,
6ZITG,2024-01-05 09:30:53.918907375,0,3,3,3,0,
6ZITG,2024-01-05 09:30:53.919639689,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.430742320,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.430805861,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.541544427,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.541726178,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.592286788,0,3,3,3,0,
6ZITG,2024-01-05 09:30:57.592817291,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.054016526,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.054284347,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.108350409,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.108527804,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.110640964,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.110680276,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.244881546,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.244904249,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.640024217,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.640042643,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.991492274,0,3,3,3,0,
6ZITG,2024-01-05 09:30:58.991550214,0,3,3,3,0,
6ZITG,2024-01-05 09:31:00.135801593,0,3,3,3,0,
6ZITG,2024-01-05 09:31:00.135878994,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.325587299,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.325750259,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.374031590,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.374122268,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.504113005,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.504361409,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.519369493,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.519424413,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.651592562,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.651663237,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.670430800,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.670500288,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.831362318,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.831470958,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.922411626,0,3,3,3,0,
6ZITG,2024-01-05 09:31:01.922491562,0,3,3,3,0,
6ZITG,2024-01-05 09:31:09.971685050,0,3,3,3,0,
6ZITG,2024-01-05 09:31:09.971796630,0,3,3,3,0,
6ZITG,2024-01-05 09:31:09.976339760,0,3,3,3,0,
6ZITG,2024-01-05 09:31:09.976433024,0,3,3,3,0,
6ZITG,2024-01-05 09:31:13.710648837,0,3,3,3,0,
6ZITG,2024-01-05 09:31:13.711369388,0,3,3,3,0,
6ZITG,2024-01-05 09:31:15.014484612,0,3,3,3,0,
6ZITG,2024-01-05 09:31:15.015146775,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.321539943,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.322199821,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.602452899,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.603201200,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.702721306,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.703329891,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.843123833,0,3,3,3,0,
6ZITG,2024-01-05 09:31:17.843737200,0,3,3,3,0,
6ZITG,2024-01-05 09:31:20.816825791,0,3,3,3,0,
6ZITG,2024-01-05 09:31:20.816910737,0,3,3,3,0,
6ZITG,2024-01-05 09:31:20.818554182,0,3,3,3,0,
6ZITG,2024-01-05 09:31:20.818883988,0,3,3,3,0,
6ZITG,2024-01-05 09:31:23.472561056,0,3,3,3,0,
6ZITG,2024-01-05 09:31:23.472977442,0,3,3,3,0,
6ZITG,2024-01-05 09:31:23.612116641,0,3,3,3,0,
6ZITG,2024-01-05 09:31:23.612623482,0,3,3,3,0,
6ZITG,2024-01-05 09:31:28.309068876,0,3,3,3,0,
6ZITG,2024-01-05 09:31:28.309860544,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.520756408,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.521064742,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.576856814,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.577603612,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.580050881,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.580777168,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.640162533,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.640809491,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.740920741,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.741485832,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.957802491,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.957962962,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.968198223,0,3,3,3,0,
6ZITG,2024-01-05 09:31:30.968247890,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.023938399,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.024102037,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.092057172,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.092142256,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.144203282,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.144267903,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.156382668,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.156465237,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.322082657,0,3,3,3,0,
6ZITG,2024-01-05 09:31:31.322384113,0,3,3,3,0,
6ZITG,2024-01-05 09:31:32.205844295,0,3,3,3,0,
6ZITG,2024-01-05 09:31:32.206186318,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.059088354,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.059863290,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.480479274,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.481162711,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.540532761,0,3,3,3,0,
6ZITG,2024-01-05 09:31:37.541194860,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.209267360,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.209486984,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.288932255,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.289548129,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.469752072,0,3,3,3,0,
6ZITG,2024-01-05 09:31:38.470522486,0,3,3,3,0,
6ZITG,2024-01-05 09:31:45.147286220,0,3,3,3,0,
6ZITG,2024-01-05 09:31:45.147368876,0,3,3,3,0,
6ZITG,2024-01-05 09:31:50.995823392,0,3,3,3,0,
6ZITG,2024-01-05 09:31:50.995878781,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.009770640,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.009865028,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.113166674,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.113247209,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.123450292,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.123524007,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.223538261,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.223738571,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.233816344,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.233904947,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.334302953,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.334485228,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.355106502,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.355160036,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.469678155,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.469788779,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.509482892,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.509553013,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.623773612,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.623799692,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.659679469,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.659781092,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.775994554,0,3,3,3,0,
6ZITG,2024-01-05 09:31:51.776103789,0,3,3,3,0,
6ZITG,2024-01-05 09:31:52.853847575,0,3,3,3,0,
6ZITG,2024-01-05 09:31:52.853920640,0,3,3,3,0,
6ZITG,2024-01-05 09:31:52.853987832,0,3,3,3,0,
6ZITG,2024-01-05 09:31:52.854062117,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.423837201,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.423905844,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.535224143,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.535334005,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.629599716,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.629671865,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.731130929,0,3,3,3,0,
6ZITG,2024-01-05 09:31:53.731215102,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.099472673,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.100413911,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.120356649,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.120744971,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.179627381,0,3,3,3,0,
6ZITG,2024-01-05 09:31:58.180404268,0,3,3,3,0,
8WS5S,2024-01-05 09:30:00.341609160,0,261,261,261,0,
8WS5S,2024-01-05 09:30:00.341620481,178.898,134.5,261,8,253,
8WS5S,2024-01-05 09:30:00.341627946,146.07,92.3333,8,8,0,
8WS5S,2024-01-05 09:30:00.341632897,126.5,71.25,8,8,0,
BVGKI,2024-01-05 09:30:00.236799463,0,24,24,24,0,
BVGKI,2024-01-05 09:30:00.236972813,161.22,138,252,24,228,
BVGKI,2024-01-05 09:30:00.237387060,131.636,100,24,24,0,
BVGKI,2024-01-05 09:30:00.237525397,131.636,138,252,24,228,
BVGKI,2024-01-05 09:30:00.841079810,124.881,115.2,24,24,0,
BVGKI,2024-01-05 09:30:00.841941852,124.881,138,252,24,228,
BVGKI,2024-01-05 09:30:21.170964519,121.871,154.286,252,24,228,
BVGKI,2024-01-05 09:30:21.170975995,121.871,138,24,24,0,
DMM1W,2024-01-05 09:28:01.105828477,0,50,50,50,0,
DMM1W,2024-01-05 09:28:01.105912681,0.707107,50.5,51,50,1,
DMM1W,2024-01-05 09:28:01.106247532,0.57735,50.6667,51,50,1,
DMM1W,2024-01-05 09:28:01.106300012,0.57735,50.5,50,50,0,
DMM1W,2024-01-05 09:28:01.170453991,0.547723,50.6,51,50,1,
DMM1W,2024-01-05 09:28:01.224248376,0.547723,50.5,50,50,0,
DMM1W,2024-01-05 09:28:01.224325557,0.534522,50.5714,51,50,1,
DMM1W,2024-01-05 09:28:15.141653602,0.517549,50.625,51,50,1,
DMM1W,2024-01-05 09:28:15.141711068,0.527046,50.5556,50,50,0,
DMM1W,2024-01-05 09:28:15.198683312,0.527046,50.5,50,50,0,
DMM1W,2024-01-05 09:28:15.198729505,0.522233,50.5455,51,50,1,
DMM1W,2024-01-05 09:28:16.143501037,0.514929,50.5833,51,50,1,
DMM1W,2024-01-05 09:28:16.143553376,0.518875,50.5385,50,50,0,
DMM1W,2024-01-05 09:28:16.203086061,0.518875,50.5,50,50,0,
DMM1W,2024-01-05 09:28:16.203140856,0.516398,50.5333,51,50,1,
DMM1W,2024-01-05 09:28:17.148639503,0.512348,50.5625,51,50,1,
DMM1W,2024-01-05 09:28:17.148683327,0.514496,50.5294,50,50,0,
DMM1W,2024-01-05 09:28:17.207746234,0.514496,50.5,50,50,0,
DMM1W,2024-01-05 09:28:17.207813585,0.512989,50.5263,51,50,1,
DMM1W,2024-01-05 09:28:20.521937100,0.510418,50.55,51,50,1,
DMM1W,2024-01-05 09:28:20.521992438,0.511766,50.5238,50,50,0,
DMM1W,2024-01-05 09:28:31.060933719,0.509647,50.5455,51,50,1,
DMM1W,2024-01-05 09:28:31.118067346,0.50687,50.5652,51,50,1,
DMM1W,2024-01-05 09:28:32.046113291,0.50361,50.5833,51,50,1,
DMM1W,2024-01-05 09:28:32.068097495,0.5,50.6,51,50,1,
DMM1W,2024-01-05 09:28:32.124197651,0.503831,50.5769,50,50,0,
DMM1W,2024-01-05 09:28:32.124260992,0.500712,50.5926,51,50,1,
DMM1W,2024-01-05 09:28:33.073543028,0.497347,50.6071,51,50,1,
DMM1W,2024-01-05 09:28:33.073600308,0.50123,50.5862,50,50,0,
DMM1W,2024-01-05 09:28:33.129506351,0.504007,50.5667,50,50,0,
DMM1W,2024-01-05 09:28:33.129580106,0.50161,50.5806,51,50,1,
DMM1W,2024-01-05 09:28:34.077516225,0.498991,50.5938,51,50,1,
DMM1W,2024-01-05 09:28:34.077570946,0.50189,50.5758,50,50,0,
DMM1W,2024-01-05 09:29:00.220699737,0.499554,50.5882,51,50,1,
DMM1W,2024-01-05 09:29:50.131278063,0.502096,50.5714,50,50,0,
DMM1W,2024-01-05 09:29:50.131334278,0.5,50.5833,51,50,1,
DMM1W,2024-01-05 09:29:59.232524075,0.497743,50.5946,51,50,1,
DMM1W,2024-01-05 09:29:59.232585756,0.500355,50.5789,50,50,0,
DMM1W,2024-01-05 09:30:00.251938002,0.502356,50.5641,50,50,0,
DMM1W,2024-01-05 09:30:00.252001147,0.500641,50.575,51,50,1,
DMM1W,2024-01-05 09:30:01.246891254,0.502433,50.561,50,50,0,
DMM1W,2024-01-05 09:30:02.018632927,0.503761,50.5476,50,50,0,
DMM1W,2024-01-05 09:30:02.280571969,0.502486,50.5581,51,50,1,
DMM1W,2024-01-05 09:30:25.262825683,0.503686,50.5455,50,50,0,
DMM1W,2024-01-05 09:30:41.041936466,0.504525,50.5333,50,50,0,
DMM1W,2024-01-05 09:30:41.042001365,0.50361,50.5435,51,50,1,
DMM1W,2024-01-05 09:30:42.645240568,0.502538,50.5532,51,50,1,
DMM1W,2024-01-05 09:30:42.655113887,0.503534,50.5417,50,50,0,
DMM1W,2024-01-05 09:30:53.274772844,0.502545,50.551,51,50,1,
DMM1W,2024-01-05 09:30:53.459037076,0.503457,50.54,50,50,0,
DMM1W,2024-01-05 09:30:53.560993960,0.502543,50.549,51,50,1,
DMM1W,2024-01-05 09:30:54.282463591,0.503382,50.5385,50,50,0,
DMM1W,2024-01-05 09:30:57.182506106,0.502533,50.5472,51,50,1,
